seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr16	87950893	87951139	247	*	PMF_vs_PMC_peak_433	74	.	4.67878	13.0386	7.46768	61	Promoter (<=1kb)	16	87951430	88077178	125749	1	54971	ENST00000700483.1	-291
chr16	88455701	88455822	122	*	PMF_vs_PMC_peak_434	32	.	4.70126	7.53305	3.27983	74	Promoter (2-3kb)	16	88453627	88516646	63020	1	161882	ENST00000562437.2	2074
chr16	88663297	88663433	137	*	PMF_vs_PMC_peak_435	20	.	3.19062	5.85335	2.05075	3	Promoter (<=1kb)	16	88663298	88687282	23985	1	197187	ENST00000563261.7	0
chr16	88737454	88737600	147	*	PMF_vs_PMC_peak_436	70	.	7.55589	12.5229	7.05824	68	Promoter (<=1kb)	16	88736800	88741425	4626	1	100289580	ENST00000567968.2	654
chr16	88785559	88785699	141	*	PMF_vs_PMC_peak_437	44	.	5.4294	9.1324	4.47861	72	Promoter (<=1kb)	16	88715338	88785220	69883	2	9780	ENST00000301015.14	-339
chr16	88803705	88803833	129	*	PMF_vs_PMC_peak_438	26	.	4.36527	6.6833	2.63519	15	Promoter (<=1kb)	16	88803789	88809258	5470	1	81620	ENST00000301019.9	0
chr16	88811843	88811970	128	*	PMF_vs_PMC_peak_439	35	.	4.10809	7.88169	3.52596	94	Promoter (<=1kb)	16	88809339	88811928	2590	2	353	ENST00000378364.8	0
chr16	88839175	88839326	152	*	PMF_vs_PMC_peak_440	83	.	7.22122	14.2141	8.39424	40	Promoter (<=1kb)	16	88836241	88838922	2682	2	2588	ENST00000561812.1	-253
chr16	89093733	89093942	210	*	PMF_vs_PMC_peak_441	71	.	5.34072	12.6201	7.13019	87	Promoter (<=1kb)	16	89093852	89156233	62382	1	197322	ENST00000317447.9	0
chr16	89615739	89615860	122	*	PMF_vs_PMC_peak_442	46	.	6.06568	9.42724	4.67779	66	Promoter (1-2kb)	16	89616873	89636360	19488	1	1800	ENST00000568281.5	-1013
chr16	89720853	89721014	162	*	PMF_vs_PMC_peak_443	84	.	5.64311	14.2995	8.46393	73	Promoter (<=1kb)	16	89720985	89740903	19919	1	92822	ENST00000289816.9	0
chr16	89816607	89816834	228	*	PMF_vs_PMC_peak_444	28	.	3.21195	6.96909	2.85288	183	Promoter (<=1kb)	16	89726683	89816656	89974	2	2175	ENST00000561667.2	0
chr16	89917920	89918081	162	*	PMF_vs_PMC_peak_445	33	.	2.97741	7.60861	3.31853	114	Promoter (<=1kb)	16	89918862	89920972	2111	1	4157	ENST00000555147.2	-781
chr16	89918790	89918948	159	*	PMF_vs_PMC_peak_446	24	.	3.35862	6.46191	2.485	24	Promoter (<=1kb)	16	89918862	89920972	2111	1	4157	ENST00000555147.2	0
chr16	89923328	89923482	155	*	PMF_vs_PMC_peak_447	39	.	3.86261	8.40735	3.91993	55	Promoter (<=1kb)	16	89923338	89934798	11461	1	10381	ENST00000553656.5	0
chr16	90215406	90215535	130	*	PMF_vs_PMC_peak_448	52	.	5.70925	10.2513	5.28015	68	Promoter (<=1kb)	16	90215559	90222678	7120	1	105371423	ENST00000568739.6	-24
chr16_KI270853v1_alt	613384	613507	124	*	PMF_vs_PMC_peak_449	41	.	4.33273	8.71601	4.14206	99	Promoter (<=1kb)	189	613600	631833	18234	1	123803	ENST00000614882.2	-93
chr16_KI270853v1_alt	1871970	1872142	173	*	PMF_vs_PMC_peak_450	50	.	3.63905	9.87633	5.02138	89	Intron (ENST00000620078.4/368, intron 5 of 30)	189	1808059	1881429	73371	2	368	ENST00000633611.1	9287
chr17	782253	782439	187	*	PMF_vs_PMC_peak_451	60	.	4.5346	11.2515	6.05513	97	Promoter (<=1kb)	17	759330	782279	22950	2	51031	ENST00000301328.9	0
chr17	3723776	3723914	139	*	PMF_vs_PMC_peak_452	44	.	5.2439	9.09635	4.44515	103	Promoter (<=1kb)	17	3714628	3723837	9210	2	3682	ENST00000572179.5	0
chr17	3846299	3846420	122	*	PMF_vs_PMC_peak_453	45	.	5.31396	9.29145	4.58439	74	Promoter (<=1kb)	17	3802158	3846246	44089	2	55421	ENST00000389005.6	-53
chr17	4310502	4310693	192	*	PMF_vs_PMC_peak_454	58	.	4.83673	11.0053	5.86698	109	Intron (ENST00000396981.7/7326, intron 1 of 5)	17	4282899	4331923	49025	2	7326	ENST00000571953.5	21230
chr17	5282190	5282339	150	*	PMF_vs_PMC_peak_455	32	.	4.70126	7.53305	3.27983	89	Promoter (<=1kb)	17	5282265	5308802	26538	1	9135	ENST00000575991.1	0
chr17	5469067	5469196	130	*	PMF_vs_PMC_peak_456	52	.	4.73593	10.2238	5.27398	24	Promoter (<=1kb)	17	5469054	5470435	1382	1	105371506	ENST00000826984.1	13
chr17	7035677	7035831	155	*	PMF_vs_PMC_peak_457	56	.	5.71154	10.7282	5.6725	86	Promoter (<=1kb)	17	7036015	7040117	4103	1	201232	ENST00000308027.7	-184
chr17	8125660	8125793	134	*	PMF_vs_PMC_peak_458	64	.	5.66791	11.7967	6.48411	93	Promoter (1-2kb)	17	8120592	8124106	3515	2	84667	ENST00000541682.7	-1554
chr17	8138835	8138972	138	*	PMF_vs_PMC_peak_459	60	.	4.87583	11.2071	6.03028	56	Distal Intergenic	17	8141216	8142191	976	2	5187	ENST00000583677.1	3219
chr17	8139503	8139628	126	*	PMF_vs_PMC_peak_460	54	.	4.4506	10.5157	5.48842	34	Promoter (2-3kb)	17	8141216	8142191	976	2	5187	ENST00000583677.1	2563
chr17	8173309	8173499	191	*	PMF_vs_PMC_peak_461	24	.	2.23158	6.34293	2.40564	187	Promoter (<=1kb)	17	8173452	8173588	137	2	727676	ENST00000363593.2	89
chr17	8186772	8187055	284	*	PMF_vs_PMC_peak_462	25	.	2.82156	6.51537	2.52147	68	Promoter (<=1kb)	17	8186945	8187004	60	1	100616406	ENST00000635897.1	0
chr17	8448341	8448560	220	*	PMF_vs_PMC_peak_463	135	.	7.15509	20.6283	13.5437	92	Promoter (<=1kb)	17	8448604	8461384	12781	1	81565	ENST00000582277.5	-44
chr17	15999679	15999919	241	*	PMF_vs_PMC_peak_464	45	.	4.78593	9.25272	4.55531	56	Promoter (<=1kb)	17	15976560	15999694	23135	2	125150	ENST00000399280.6	0
chr17	17681903	17682038	136	*	PMF_vs_PMC_peak_465	36	.	5.53881	7.99618	3.61379	55	Promoter (<=1kb)	17	17681729	17685050	3322	1	10743	ENST00000489697.1	174
chr17	18260628	18260788	161	*	PMF_vs_PMC_peak_466	45	.	4.78593	9.25272	4.55531	120	Promoter (<=1kb)	17	18260645	18263802	3158	1	125170	ENST00000578621.5	0
chr17	18781187	18781415	229	*	PMF_vs_PMC_peak_467	106	.	8.03111	17.0525	10.6763	54	Promoter (<=1kb)	17	18781287	18789669	8383	1	51030	ENST00000582288.1	0
chr17	19362914	19363035	122	*	PMF_vs_PMC_peak_468	41	.	4.33273	8.71601	4.14206	84	Promoter (<=1kb)	17	19347280	19363031	15752	2	27077	ENST00000574508.7	0
chr17	19508032	19508254	223	*	PMF_vs_PMC_peak_469	24	.	2.96707	6.4496	2.48318	152	Intron (ENST00000584348.5/55244, intron 1 of 6)	17	19495385	19555309	59925	1	55244	ENST00000584348.5	12647
chr17	19748507	19748658	152	*	PMF_vs_PMC_peak_470	56	.	6.23347	10.7623	5.69582	51	Promoter (<=1kb)	17	19737984	19748393	10410	2	218	ENST00000494157.6	-114
chr17	27570318	27570446	129	*	PMF_vs_PMC_peak_471	41	.	3.16068	8.66882	4.12338	91	Intron (ENST00000644974.2/8844, intron 2 of 20)	17	27566390	27626434	60045	1	8844	ENST00000644418.1	3928
chr17	34980327	34980453	127	*	PMF_vs_PMC_peak_472	28	.	4.02994	6.9063	2.81148	43	Promoter (<=1kb)	17	34980512	34994429	13918	1	3980	ENST00000585941.5	-59
chr17	35587185	35587334	150	*	PMF_vs_PMC_peak_473	39	.	4.65993	8.44714	3.93307	39	Promoter (<=1kb)	17	35587274	35726409	139136	1	163	ENST00000621914.4	0
chr17	40063182	40063308	127	*	PMF_vs_PMC_peak_474	45	.	5.76653	9.32228	4.59342	88	Promoter (<=1kb)	17	40062965	40093002	30038	1	7067	ENST00000450525.7	217
chr17	40355153	40355276	124	*	PMF_vs_PMC_peak_475	64	.	5.54191	11.7967	6.48411	49	Exon (ENST00000254066.10/5914, exon 8 of 9)	17	40351387	40356213	4827	1	5914	ENST00000420042.1	3766
chr17	40362695	40362887	193	*	PMF_vs_PMC_peak_476	64	.	7.0981	11.8239	6.49735	92	Promoter (1-2kb)	17	40360652	40364737	4086	2	125111	ENST00000578689.2	1850
chr17	41662811	41662932	122	*	PMF_vs_PMC_peak_477	34	.	3.77861	7.73977	3.40697	48	Intron (ENST00000839869.1/284116, intron 1 of 8)	17	41626325	41666511	40187	2	284116	ENST00000839869.1	3579
chr17	41811685	41811935	251	*	PMF_vs_PMC_peak_478	56	.	6.15075	10.7066	5.65607	165	Promoter (<=1kb)	17	41801953	41811949	9997	2	10609	ENST00000393928.6	14
chr17	42184320	42184441	122	*	PMF_vs_PMC_peak_479	27	.	4.40259	6.76348	2.70143	23	Promoter (1-2kb)	17	42184060	42185452	1393	2	3060	ENST00000293330.1	1011
chr17	42194324	42194550	227	*	PMF_vs_PMC_peak_480	44	.	4.1146	9.09299	4.44515	97	Promoter (<=1kb)	17	42188799	42194459	5661	2	84514	ENST00000593209.5	0
chr17	42312359	42312482	124	*	PMF_vs_PMC_peak_481	60	.	4.87583	11.2071	6.03028	61	Distal Intergenic	17	42314848	42317515	2668	2	6774	ENST00000462286.3	5033
chr17	42773324	42773455	132	*	PMF_vs_PMC_peak_482	45	.	3.37595	9.22533	4.54549	107	Promoter (<=1kb)	17	42773449	42779599	6151	1	84313	ENST00000253794.7	0
chr17	42798729	42798866	138	*	PMF_vs_PMC_peak_483	24	.	3.44261	6.46191	2.485	6	Promoter (<=1kb)	17	42798800	42806778	7979	1	124817	ENST00000585355.5	0
chr17	43233912	43234039	128	*	PMF_vs_PMC_peak_484	43	.	2.2509	8.93767	4.31886	18	Promoter (<=1kb)	17	43233790	43233977	188	2	6066	ENST00000618664.2	0
chr17	43241095	43241293	199	*	PMF_vs_PMC_peak_485	75	.	2.49008	13.0855	7.50735	88	Promoter (<=1kb)	17	43241180	43241370	191	2	124904136	ENST00000616535.1	77
chr17	43245864	43245998	135	*	PMF_vs_PMC_peak_486	20	.	1.99768	5.82487	2.04663	3	Promoter (<=1kb)	17	43245674	43245864	191	2	124904137	ENST00000619465.1	0
chr17	43266536	43266809	274	*	PMF_vs_PMC_peak_487	62	.	2.2613	11.5113	6.25875	114	Promoter (<=1kb)	17	43266633	43266823	191	2	124904139	ENST00000613778.1	14
chr17	43271515	43271653	139	*	PMF_vs_PMC_peak_488	20	.	1.85229	5.88689	2.06573	3	Promoter (<=1kb)	17	43271369	43271559	191	2	124904140	ENST00000611544.1	0
chr17	43278167	43278303	137	*	PMF_vs_PMC_peak_489	22	.	2.09963	6.13022	2.24335	0	Promoter (<=1kb)	17	43277978	43278168	191	2	124904141	ENST00000615427.1	0
chr17	43290477	43290617	141	*	PMF_vs_PMC_peak_490	22	.	1.95272	6.20825	2.29251	0	Promoter (<=1kb)	17	43290291	43290481	191	2	124904145	ENST00000619225.1	0
chr17	43299850	43299989	140	*	PMF_vs_PMC_peak_491	22	.	1.88614	6.12293	2.23629	139	Promoter (<=1kb)	17	43300041	43300231	191	2	124904144	ENST00000618602.1	242
chr17	43300126	43300338	213	*	PMF_vs_PMC_peak_492	20	.	1.76939	5.88834	2.06718	0	Promoter (<=1kb)	17	43300041	43300231	191	2	124904144	ENST00000618602.1	0
chr17	43483685	43483872	188	*	PMF_vs_PMC_peak_493	22	.	2.65669	6.11664	2.23014	99	Promoter (<=1kb)	17	43483865	43492292	8428	1	1659	ENST00000592258.5	0
chr17	43520729	43520894	166	*	PMF_vs_PMC_peak_494	67	.	6.38124	12.1886	6.78894	91	Promoter (1-2kb)	17	43522152	43526803	4652	1	1659	ENST00000587574.1	-1258
chr17	43670467	43670604	138	*	PMF_vs_PMC_peak_495	42	.	4.44065	8.86816	4.26207	88	Promoter (1-2kb)	17	43669233	43674457	5225	1	105371786	ENST00000809698.1	1234
chr17	44123823	44124024	202	*	PMF_vs_PMC_peak_496	51	.	5.16392	10.0802	5.17693	67	Promoter (<=1kb)	17	44093664	44123702	30039	2	10014	ENST00000588703.5	-121
chr17	44689649	44689819	171	*	PMF_vs_PMC_peak_497	29	.	2.83996	7.09779	2.93492	132	Promoter (<=1kb)	17	44673069	44689725	16657	2	124808	ENST00000588687.5	0
chr17	44899422	44899630	209	*	PMF_vs_PMC_peak_498	54	.	4.46977	10.4659	5.46087	144	Promoter (<=1kb)	17	44849948	44899445	49498	2	9343	ENST00000426333.7	0
chr17	45148427	45148557	131	*	PMF_vs_PMC_peak_499	104	.	3.88737	16.7398	10.4203	84	Promoter (<=1kb)	17	45148475	45152099	3625	1	10614	ENST00000332499.4	0
chr17	48892846	48892980	135	*	PMF_vs_PMC_peak_500	58	.	4.24679	10.8899	5.80244	71	Promoter (<=1kb)	17	48892854	48895861	3008	1	516	ENST00000513781.5	0
chr17	49414885	49415039	155	*	PMF_vs_PMC_peak_501	24	.	2.96707	6.4496	2.48318	145	Promoter (<=1kb)	17	49404049	49414905	10857	2	5245	ENST00000696365.1	0
chr17	49677461	49677599	139	*	PMF_vs_PMC_peak_502	30	.	3.90921	7.2446	3.06484	91	Promoter (<=1kb)	17	49599527	49678000	78474	2	8405	ENST00000665825.1	401
chr17	49708293	49708425	133	*	PMF_vs_PMC_peak_503	41	.	3.27515	8.65647	4.11609	86	Promoter (<=1kb)	17	49703197	49708169	4973	2	10237	ENST00000508520.5	-124
chr17	49851952	49852116	165	*	PMF_vs_PMC_peak_504	28	.	4.02994	6.9063	2.81148	72	Exon (ENST00000812587.1/ENST00000812587.1, exon 2 of 2)	17	49838300	49848069	9770	2	255061	ENST00000436235.6	-3883
chr17	49996651	49996813	163	*	PMF_vs_PMC_peak_505	41	.	4.23194	8.71601	4.14206	86	Promoter (1-2kb)	17	49990005	49995224	5220	2	1747	ENST00000434704.2	-1427
chr17	50079756	50079943	188	*	PMF_vs_PMC_peak_506	138	.	10.4395	20.9335	13.8074	106	Promoter (<=1kb)	17	50080317	50081380	1064	1	3675	ENST00000504417.1	-374
chr17	50172243	50172378	136	*	PMF_vs_PMC_peak_507	71	.	5.23992	12.6201	7.13019	46	Promoter (<=1kb)	17	50171428	50172269	842	2	373861	ENST00000751803.1	0
chr17	50178415	50178587	173	*	PMF_vs_PMC_peak_508	43	.	5.1255	8.9624	4.33918	109	Promoter (2-3kb)	17	50158332	50181252	22921	2	105371818	ENST00000751801.1	2665
chr17	50270191	50270321	131	*	PMF_vs_PMC_peak_509	38	.	6.0107	8.33023	3.87735	56	Promoter (1-2kb)	17	50271406	50281485	10080	1	162461	ENST00000300433.7	-1085
chr17	50397516	50397730	215	*	PMF_vs_PMC_peak_510	84	.	5.20659	14.3451	8.49686	36	Promoter (<=1kb)	17	50381238	50397523	16286	2	55379	ENST00000225972.8	0
chr17	50478761	50478985	225	*	PMF_vs_PMC_peak_511	52	.	4.48509	10.1931	5.27298	141	Promoter (<=1kb)	17	50478860	50480629	1770	1	55316	ENST00000443328.2	0
chr17	50707846	50707972	127	*	PMF_vs_PMC_peak_512	58	.	4.24679	10.8899	5.80244	78	Promoter (<=1kb)	17	50693198	50707914	14717	2	91369	ENST00000285243.7	0
chr17	50783273	50783399	127	*	PMF_vs_PMC_peak_513	86	.	6.73711	14.5159	8.63112	68	Intron (ENST00000648357.2/ENST00000648357.2, intron 1 of 1)	17	50768650	50768730	81	1	102466918	ENST00000620427.1	14623
chr17	50909339	50909471	133	*	PMF_vs_PMC_peak_514	28	.	2.59139	6.92954	2.8296	100	Exon (ENST00000523470.2/400604, exon 3 of 3)	17	50862980	50867978	4999	2	10140	ENST00000268957.3	-41361
chr17	51166114	51166270	157	*	PMF_vs_PMC_peak_515	44	.	4.1146	9.09299	4.44515	73	Promoter (<=1kb)	17	51166411	51171744	5334	1	4831	ENST00000512737.6	-141
chr17	58007100	58007246	147	*	PMF_vs_PMC_peak_516	32	.	3.33795	7.5446	3.28448	85	Promoter (<=1kb)	17	57989038	58007246	18209	2	6426	ENST00000578794.2	0
chr17	58007498	58007630	133	*	PMF_vs_PMC_peak_517	34	.	3.77861	7.73977	3.40697	96	Promoter (<=1kb)	17	58006242	58007346	1105	2	6426	ENST00000578430.1	-152
chr17	59366948	59367145	198	*	PMF_vs_PMC_peak_518	51	.	2.66358	10.0433	5.15825	58	Promoter (<=1kb)	17	59366083	59366154	72	1	100616204	ENST00000584140.1	865
chr17	59430148	59430381	234	*	PMF_vs_PMC_peak_519	20	.	3.02281	5.83711	2.05075	233	Exon (ENST00000702848.1/101927728, exon 4 of 4)	17	59425784	59452128	26345	1	124904040	ENST00000771844.1	4364
chr17	60078752	60078874	123	*	PMF_vs_PMC_peak_520	55	.	5.29472	10.5812	5.54444	38	Promoter (<=1kb)	17	60072221	60078912	6692	2	63897	ENST00000593228.5	38
chr17	60599878	60600014	137	*	PMF_vs_PMC_peak_521	46	.	3.65294	9.36461	4.62768	45	Promoter (<=1kb)	17	60600193	60666256	66064	1	8493	ENST00000693102.1	-179
chr17	61367000	61367140	141	*	PMF_vs_PMC_peak_522	25	.	2.87196	6.51537	2.52147	104	Intron (ENST00000407086.8/54828, intron 22 of 23)	17	61393453	61394141	689	2	103689912	ENST00000592377.2	27001
chr17	61394255	61394486	232	*	PMF_vs_PMC_peak_523	54	.	3.69505	10.4957	5.48212	58	Promoter (<=1kb)	17	61393453	61394141	689	2	103689912	ENST00000592377.2	-114
chr17	63773756	63774016	261	*	PMF_vs_PMC_peak_524	50	.	3.58306	9.87633	5.02138	36	Promoter (<=1kb)	17	63773863	63819317	45455	1	11325	ENST00000578681.5	0
chr17	64919454	64919575	122	*	PMF_vs_PMC_peak_525	46	.	4.53433	9.46042	4.69562	21	Promoter (<=1kb)	17	64854130	64919478	65349	2	374819	ENST00000584306.6	0
chr17	67366539	67366660	122	*	PMF_vs_PMC_peak_526	47	.	3.8868	9.529	4.74799	96	Promoter (<=1kb)	17	67337916	67366577	28662	2	5718	ENST00000356126.8	0
chr17	67825363	67825484	122	*	PMF_vs_PMC_peak_527	55	.	5.42714	10.5812	5.54444	93	Promoter (<=1kb)	17	67825503	67984378	158876	1	2186	ENST00000306378.11	-19
chr17	68247732	68247946	215	*	PMF_vs_PMC_peak_528	39	.	4.21407	8.38887	3.91993	70	Promoter (<=1kb)	17	68247930	68251178	3249	1	51321	ENST00000580548.5	0
chr17	68614018	68614145	128	*	PMF_vs_PMC_peak_529	26	.	4.53327	6.6833	2.63519	8	Promoter (2-3kb)	17	68616918	68659170	42253	1	101928104	ENST00000792790.1	-2773
chr17	72592675	72592813	139	*	PMF_vs_PMC_peak_530	108	.	6.96681	17.2003	10.8006	58	Promoter (<=1kb)	17	72290091	72592804	302714	2	100499467	ENST00000648631.1	0
chr17	73193024	73193150	127	*	PMF_vs_PMC_peak_531	41	.	4.21004	8.6676	4.12338	92	Promoter (<=1kb)	17	73193055	73208507	15453	1	9382	ENST00000299886.9	0
chr17	73255779	73255925	147	*	PMF_vs_PMC_peak_532	36	.	4.03034	7.99138	3.61379	75	Intron (ENST00000344935.8/642843, intron 3 of 5)	17	73248449	73261880	13432	2	642843	ENST00000344935.8	5955
chr17	73272914	73273134	221	*	PMF_vs_PMC_peak_533	58	.	3.09062	10.9468	5.83453	151	Distal Intergenic	17	73249793	73262352	12560	2	642843	ENST00000397671.1	-10562
chr17	74379522	74379653	132	*	PMF_vs_PMC_peak_534	42	.	3.8148	8.87152	4.26207	92	Promoter (<=1kb)	17	74380243	74381549	1307	1	124904055	ENST00000789217.1	-590
chr17	74457647	74457792	146	*	PMF_vs_PMC_peak_535	35	.	4.88603	7.88223	3.52596	66	Distal Intergenic	17	74466399	74484794	18396	1	11314	ENST00000648095.1	-8607
chr17	74776343	74776515	173	*	PMF_vs_PMC_peak_536	39	.	3.86261	8.40735	3.91993	32	Promoter (<=1kb)	17	74770529	74776345	5817	2	26151	ENST00000357814.8	0
chr17	75012490	75012636	147	*	PMF_vs_PMC_peak_537	56	.	3.90494	10.6508	5.60414	91	Promoter (<=1kb)	17	75012670	75020939	8270	1	3396	ENST00000584208.5	-34
chr17	75845359	75845534	176	*	PMF_vs_PMC_peak_538	43	.	4.33635	8.94529	4.32642	66	Promoter (<=1kb)	17	75843159	75844785	1627	2	201294	ENST00000588774.2	-574
chr17	76014320	76014520	201	*	PMF_vs_PMC_peak_539	25	.	3.62715	6.60524	2.5805	62	Promoter (2-3kb)	17	76011521	76012291	771	2	2125	ENST00000593037.1	-2029
chr17	77300446	77300608	163	*	PMF_vs_PMC_peak_540	127	.	5.20703	19.5921	12.7626	55	Intron (ENST00000589070.1/10801, intron 1 of 1)	17	77287949	77402200	114252	1	10801	ENST00000587237.1	12497
chr17	77494980	77495270	291	*	PMF_vs_PMC_peak_541	46	.	4.43353	9.46042	4.69562	152	Promoter (1-2kb)	17	77497075	77498824	1750	1	10801	ENST00000589246.1	-1805
chr17	78250957	78251183	227	*	PMF_vs_PMC_peak_542	52	.	4.63513	10.2238	5.27398	139	Promoter (2-3kb)	17	78248193	78251780	3588	1	105371910	ENST00000638890.2	2764
chr17	78360850	78360973	124	*	PMF_vs_PMC_peak_543	51	.	5.03792	10.0802	5.17693	93	Promoter (<=1kb)	17	78360982	78364925	3944	1	101928674	ENST00000794182.1	-9
chr17	79839822	79839969	148	*	PMF_vs_PMC_peak_544	33	.	4.40793	7.66459	3.35179	78	Promoter (<=1kb)	17	79833156	79839440	6285	2	8535	ENST00000269397.9	-382
chr17	80005945	80006077	133	*	PMF_vs_PMC_peak_545	33	.	4.28194	7.66459	3.35179	75	Intron (ENST00000310924.7/125058, intron 3 of 11)	17	79950571	79993634	43064	2	125058	ENST00000571872.1	-12311
chr17	80147011	80147234	224	*	PMF_vs_PMC_peak_546	82	.	4.53493	14.0966	8.29835	85	Promoter (<=1kb)	17	80134369	80147128	12760	2	9775	ENST00000649764.2	0
chr17	80263618	80263753	136	*	PMF_vs_PMC_peak_547	20	.	3.19062	5.85335	2.05075	1	Promoter (2-3kb)	17	80260870	80321463	60594	1	57674	ENST00000319921.4	2748
chr17	80415269	80415480	212	*	PMF_vs_PMC_peak_548	24	.	3.16681	6.40804	2.44857	123	Promoter (<=1kb)	17	80415315	80430324	15010	1	284131	ENST00000522751.5	0
chr17	80991782	80991909	128	*	PMF_vs_PMC_peak_549	30	.	3.92954	7.28745	3.08864	64	Promoter (<=1kb)	17	80991841	81000133	8293	1	79643	ENST00000325167.9	0
chr17	81035152	81035296	145	*	PMF_vs_PMC_peak_550	103	.	8.18599	16.6444	10.3388	36	Promoter (<=1kb)	17	81035156	81109387	74232	1	10458	ENST00000575712.5	0
chr17	81484346	81484524	179	*	PMF_vs_PMC_peak_551	70	.	6.46298	12.4595	7.00981	113	Promoter (<=1kb)	17	81480521	81484011	3491	2	105371927	ENST00000752695.1	-335
chr17	81512658	81512779	122	*	PMF_vs_PMC_peak_552	29	.	3.61061	7.09102	2.93245	89	Promoter (<=1kb)	17	81509976	81512671	2696	2	71	ENST00000679480.1	0
chr17	81703201	81703515	315	*	PMF_vs_PMC_peak_553	32	.	3.07355	7.55824	3.29271	181	Promoter (<=1kb)	17	81703371	81720539	17169	1	1468	ENST00000571730.1	0
chr17	81860351	81860509	159	*	PMF_vs_PMC_peak_554	41	.	4.23194	8.71601	4.14206	88	Promoter (<=1kb)	17	81843159	81860508	17350	2	5034	ENST00000680083.1	0
chr17	81860912	81861282	371	*	PMF_vs_PMC_peak_555	60	.	4.87583	11.2071	6.03028	323	Promoter (<=1kb)	17	81861102	81863406	2305	1	124904086	ENST00000718735.1	0
chr17	81891810	81892015	206	*	PMF_vs_PMC_peak_556	24	.	3.35862	6.46191	2.485	14	Promoter (<=1kb)	17	81891938	81900254	8317	1	51529	ENST00000392376.7	0
chr17	81959755	81959919	165	*	PMF_vs_PMC_peak_557	98	.	7.07232	16.044	9.84864	73	Promoter (<=1kb)	17	81955515	81959810	4296	2	147111	ENST00000477214.5	0
chr17	81966996	81967130	135	*	PMF_vs_PMC_peak_558	41	.	3.22475	8.65647	4.11609	41	Promoter (<=1kb)	17	81967047	81976343	9297	1	124904087	ENST00000813442.1	0
chr17	81995069	81995209	141	*	PMF_vs_PMC_peak_559	33	.	2.97741	7.60861	3.31853	123	Promoter (<=1kb)	17	81995443	82017037	21595	1	79058	ENST00000582355.6	-234
chr17	82037353	82037703	351	*	PMF_vs_PMC_peak_560	54	.	5.19263	10.4908	5.48212	281	Promoter (<=1kb)	17	82035858	82037697	1840	2	51181	ENST00000306869.7	0
chr17	82098103	82098233	131	*	PMF_vs_PMC_peak_561	28	.	3.38281	6.99767	2.87001	88	Promoter (<=1kb)	17	82078340	82098187	19848	2	2194	ENST00000634990.1	0
chr17	82230951	82231140	190	*	PMF_vs_PMC_peak_562	83	.	6.04701	14.1593	8.3541	98	Promoter (1-2kb)	17	82232232	82240086	7855	1	9123	ENST00000392339.6	-1092
chr17	82317675	82317824	150	*	PMF_vs_PMC_peak_563	80	.	4.82278	13.7817	8.03612	88	Promoter (<=1kb)	17	82314873	82317608	2736	2	924	ENST00000312648.8	-67
chr17	82751856	82752220	365	*	PMF_vs_PMC_peak_564	56	.	3.90494	10.6508	5.60414	139	Promoter (<=1kb)	17	82752042	82945900	193859	1	6904	ENST00000682479.1	0
chr17_KI270908v1_alt	1290455	1290576	122	*	PMF_vs_PMC_peak_568	36	.	5.79191	7.99793	3.61379	19	Intron (ENST00000616347.2/7473, intron 2 of 4)	208	1245985	1275249	29265	1	4905	ENST00000632862.1	44470
chr18	89379	89512	134	*	PMF_vs_PMC_peak_569	34	.	5.43929	7.83899	3.48997	75	Distal Intergenic	18	95663	120824	25162	1	727758	ENST00000755799.1	-6151
chr18	712413	712575	163	*	PMF_vs_PMC_peak_570	32	.	4.22907	7.56285	3.29397	87	Promoter (<=1kb)	18	674161	712523	38363	2	55556	ENST00000585128.6	0
chr18	2571377	2571513	137	*	PMF_vs_PMC_peak_571	29	.	3.52661	7.09102	2.93245	106	Promoter (<=1kb)	18	2537525	2571509	33985	2	64863	ENST00000319888.10	0
chr18	9475021	9475415	395	*	PMF_vs_PMC_peak_572	67	.	6.54923	12.1886	6.78894	206	Promoter (<=1kb)	18	9475009	9538114	63106	1	10928	ENST00000019317.8	12
chr18	9475572	9475716	145	*	PMF_vs_PMC_peak_573	60	.	6.80711	11.3167	6.09891	63	Promoter (<=1kb)	18	9475670	9520199	44530	1	10928	ENST00000609094.2	0
